Date,MMWR_week,Location,ShortName,LongName,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Census2019,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Ratio_Admin_Dist,Administered_Dose1,Administered_Dose2,Administered_Dose_Other,Administered_Dose1_Per_100K,Administered_Dose2_Per_100K,Administered_Dose_Other_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,date_type,Recip_Administered,Administered_Dose1_Recip,Administered_Dose2_Recip,Administered_Dose1_Recip_18Plus,Administered_Dose2_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose2_Recip_18PlusPop_Pct,Census2019_18PlusPop,Distributed_Per_100k_18Plus,Administered_18Plus,Admin_Per_100k_18Plus
2021-02-02,,VT,VTA,Vermont,109825,74021,17600,11863,623989,,,,,54994,18903,,8813,3029,,8.8,3,,,,,,,,,,,,
2021-02-03,,VT,VTA,Vermont,113625,74718,18209,11974,623989,,,,,55357,19237,,8871,3083,,8.9,3.1,,,,,,,,,,,,
2021-02-04,,VT,VTA,Vermont,116075,77198,18602,12372,623989,,,,,56221,20843,,9010,3340,,9,3.3,,,,,,,,,,,,
2021-02-05,,VT,VTA,Vermont,116075,80054,18602,12829,623989,,,,,57432,22483,,9204,3603,,9.2,3.6,,,,,,,,,,,,
2021-02-06,,VT,VTA,Vermont,116075,82992,18602,13300,623989,,,,,58637,24212,,9397,3880,,9.4,3.9,,,,,,,,,,,,
2021-02-07,,VT,VTA,Vermont,116075,87180,18602,13971,623989,,,,,60863,26162,,9754,4193,,9.8,4.2,,,,,,,,,,,,
2021-02-08,,VT,VTA,Vermont,116075,90328,18602,14476,623989,,,,,63024,27144,,10100,4350,,10.1,4.4,,,,,,,,,,,,
2021-02-09,,VT,VTA,Vermont,129875,93037,20814,14910,623989,,,,,64864,28010,,10395,4489,,10.4,4.5,,,,,,,,,,,,
2021-02-10,,VT,VTA,Vermont,134075,93862,21487,15042,623989,,,,,65577,28122,,10509,4507,,10.5,4.5,,,,,,,,,,,,
2021-02-11,,VT,VTA,Vermont,137925,96908,22104,15530,623989,,,,,67024,29713,,10741,4762,,10.7,4.7,,,,,,,,,,,,
2021-02-12,,VT,VTA,Vermont,138025,100036,22120,16032,623989,,,,,68654,31208,,11002,5001,,11,5,,,,,,,,,,,,
2021-02-13,,VT,VTA,Vermont,138025,102716,22120,16461,623989,,,,,70351,32186,,11274,5158,,11.3,5.1,,,,,,,,,,,,
2021-02-14,,VT,VTA,Vermont,138025,106787,22120,17114,623989,,,,,73105,33495,,11716,5368,,11.7,5.3,,,,,,,,,,,,
2021-02-16,,VT,VTA,Vermont,147425,114986,23626,18428,623989,,,,,78022,36773,,12504,5893,,12.5,5.8,,,,,,,,,,,,
2021-02-17,,VT,VTA,Vermont,150375,115964,24099,18584,623989,,,,,78816,36957,,12631,5923,,12.6,5.9,,,,,,,,,,,,
2021-02-18,,VT,VTA,Vermont,151350,118184,24255,18940,623989,,,,,79606,38381,,12758,6151,,12.7,6.1,,,,,,,,,,,,
2021-02-19,,VT,VTA,Vermont,159650,127619,25585,20452,623989,,,,,86590,40829,,13877,6543,,13.6,6.4,,,,,,,,,,,,
2021-02-20,,VT,VTA,Vermont,159650,132112,25585,21172,623989,,,,,88826,43084,,14235,6905,,13.9,6.8,,,,,,,,,,,,
2021-02-21,,VT,VTA,Vermont,163550,137144,26210,21979,623989,,,,,91923,45017,,14732,7214,,14.4,7.1,,,,,,,,,,,,
2021-02-22,,VT,VTA,Vermont,163550,141436,26210,22666,623989,,,,,94486,46743,,15142,7491,,14.8,7.3,Report,138290,92323,45725,92243,45693,18.1,9,509984,32070,141330,27713
2021-02-23,,VT,VTA,Vermont,178620,144085,28626,23091,623989,,,,,96215,47661,,15419,7638,,15.1,7.5,Report,140961,94054,46663,93974,46630,18.4,9.1,509984,35025,143978,28232
2021-02-24,,VT,VTA,Vermont,194760,144970,31212,23233,623989,,,,,97004,47757,,15546,7654,,15.2,7.5,Report,141988,94866,46877,94785,46844,18.6,9.2,509984,38189,144862,28405
2021-02-25,,VT,VTA,Vermont,205810,147828,32983,23691,623989,,,,,98510,49103,,15787,7869,,15.4,7.7,Report,144762,96318,48194,96237,48161,18.9,9.4,509984,40356,147720,28966
2021-02-26,,VT,VTA,Vermont,206910,151538,33159,24285,623989,,,,,101037,50280,,16192,8058,,15.8,7.9,Report,148373,98746,49372,98662,49338,19.3,9.7,509984,40572,151426,29692
2021-02-27,,VT,VTA,Vermont,206910,156929,33159,25149,623989,,,,,103980,52718,,16664,8449,,16.3,8.3,Report,153425,101529,51631,101441,51592,19.9,10.1,509984,40572,156807,30747
2021-02-28,,VT,VTA,Vermont,206910,162558,33159,26051,623989,,,,,107089,55224,,17162,8850,,16.8,8.7,Report,159000,104583,54139,104494,54100,20.5,10.6,509984,40572,162435,31851
2021-03-01,,VT,VTA,Vermont,206910,168050,33159,26932,623989,,,,,109761,58041,,17590,9302,,17.2,9.1,Report,164453,107238,56934,107148,56892,21,11.2,509984,40572,167924,32927
2021-03-02,,VT,VTA,Vermont,227350,171557,36435,27494,623989,,,,,111761,59544,,17911,9542,,17.5,9.4,Report,167946,109213,58448,109123,58405,21.4,11.5,509984,44580,171427,33614
2021-03-03,,VT,VTA,Vermont,230850,173179,36996,27754,623989,,,,,112844,60078,,18084,9628,,17.7,9.5,Report,169580,110313,58977,110222,58934,21.6,11.6,509984,45266,173049,33932
2021-03-04,,VT,VTA,Vermont,246000,175767,39424,28168,623989,,,,,114447,61060,,18341,9785,,17.9,9.6,Report,172126,111890,59938,111798,59895,21.9,11.7,509984,48237,175637,34440
2021-03-05,,VT,VTA,Vermont,253300,179580,40594,28779,623989,,,,,117433,61881,,18820,9917,,18.4,9.7,Report,175905,114893,60708,114800,60664,22.5,11.9,509984,49668,179449,35187
2021-03-06,,VT,VTA,Vermont,261100,184327,41844,29540,623989,,,,,120844,63211,,19366,10130,,19,9.9,Report,180565,118292,61961,118199,61917,23.2,12.1,509984,51198,184196,36118
2021-03-07,,VT,VTA,Vermont,261100,191529,41844,30694,623989,,,,,125483,65766,,20110,10540,,19.7,10.3,Report,187685,122891,64474,122798,64430,24.1,12.6,509984,51198,191398,37530
2020-12-30,52,WA,WAA,Washington,282950,54120,3716,711,7614893,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-02,53,WA,WAA,Washington,282950,82464,3716,1083,7614893,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-04,1,WA,WAA,Washington,389250,92700,5112,1217,7614893,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-05,1,WA,WAA,Washington,395500,96845,5194,1272,7614893,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-06,1,WA,WAA,Washington,403500,104975,5299,1379,7614893,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-07,1,WA,WAA,Washington,518550,121354,6810,1594,7614893,45562,75768,24,0.234,,,,,,,,,,,,,,,,,,,,
2021-01-08,1,WA,WAA,Washington,518550,135097,6810,1774,7614893,53255,81810,32,0.261,,,,,,,,,,,,,,,,,,,,
2021-01-11,2,WA,WAA,Washington,565775,188215,7430,2472,7614893,77394,110777,44,0.333,,,,,,,,,,,,,,,,,,,,
2021-01-12,2,WA,WAA,Washington,567725,195567,7455,2568,7614893,80765,114758,44,0.344,162105,17689,15773,2129,232,207,,,,,,,,,,,,,,
2021-01-13,2,WA,WAA,Washington,572600,208238,7519,2735,7614893,85802,122379,57,0.364,169650,22625,15963,2228,297,210,,,,,,,,,,,,,,
2021-01-14,,WA,WAA,Washington,655575,225238,8609,2958,7614893,,,,,187450,27591,,2462,362,,,,,,,,,,,,,,,
2021-01-15,,WA,WAA,Washington,696175,242606,9142,3186,7614893,,,,,200682,31581,,2635,415,,,,,,,,,,,,,,,
2021-01-19,,WA,WAA,Washington,696175,321200,9142,4218,7614893,,,,,265507,45237,,3487,594,,,,,,,,,,,,,,,
2021-01-20,,WA,WAA,Washington,805000,346765,10571,4554,7614893,,,,,286500,49731,,3762,653,,,,,,,,,,,,,,,
2021-01-21,,WA,WAA,Washington,820875,373423,10780,4904,7614893,,,,,306942,55902,,4031,734,,,,,,,,,,,,,,,
2021-01-22,,WA,WAA,Washington,829950,403135,10899,5294,7614893,,,,,330357,62152,,4338,816,,,,,,,,,,,,,,,
2021-01-23,,WA,WAA,Washington,846625,436997,11118,5739,7614893,,,,,359217,67127,,4717,882,,,,,,,,,,,,,,,
2021-01-24,,WA,WAA,Washington,846625,449385,11118,5901,7614893,,,,,370231,68486,,4862,899,,,,,,,,,,,,,,,
2021-01-25,,WA,WAA,Washington,846625,488785,11118,6419,7614893,,,,,404326,73738,,5310,968,,,,,,,,,,,,,,,
2021-01-26,,WA,WAA,Washington,960800,507610,12617,6666,7614893,,,,,420728,76144,,5525,1000,,,,,,,,,,,,,,,
2021-01-27,,WA,WAA,Washington,981050,534445,12883,7018,7614893,,,,,441895,81786,,5803,1074,,,,,,,,,,,,,,,
2021-01-28,,WA,WAA,Washington,1003550,571135,13179,7500,7614893,,,,,468528,91733,,6153,1205,,6.15,1.2,,,,,,,,,,,,
2021-01-29,,WA,WAA,Washington,1005500,607071,13204,7972,7614893,,,,,496008,99955,,6514,1313,,6.51,1.31,,,,,,,,,,,,
2021-01-30,,WA,WAA,Washington,1031400,643951,13545,8456,7614893,,,,,524466,108221,,6887,1421,,6.89,1.42,,,,,,,,,,,,
2021-01-31,,WA,WAA,Washington,1031400,684344,13545,8987,7614893,,,,,555505,117398,,7295,1542,,7.29,1.54,,,,,,,,,,,,
2021-02-01,,WA,WAA,Washington,1031400,720603,13545,9463,7614893,,,,,582420,126672,,7648,1663,,7.65,1.66,,,,,,,,,,,,
2021-02-02,,WA,WAA,Washington,1129025,741769,14827,9741,7614893,,,,,599313,130908,,7870,1719,,7.9,1.7,,,,,,,,,,,,
2021-02-03,,WA,WAA,Washington,1163675,765954,15282,10059,7614893,,,,,616340,137930,,8094,1811,,8.1,1.8,,,,,,,,,,,,
2021-02-04,,WA,WAA,Washington,1168625,797358,15347,10471,7614893,,,,,637940,147498,,8378,1937,,8.4,1.9,,,,,,,,,,,,
2021-02-05,,WA,WAA,Washington,1172525,827944,15398,10873,7614893,,,,,658508,157317,,8648,2066,,8.6,2.1,,,,,,,,,,,,
2021-02-06,,WA,WAA,Washington,1208600,867773,15872,11396,7614893,,,,,684484,170990,,8989,2245,,9,2.2,,,,,,,,,,,,
2021-02-07,,WA,WAA,Washington,1208600,905118,15872,11886,7614893,,,,,709023,183657,,9311,2412,,9.3,2.4,,,,,,,,,,,,
2021-02-08,,WA,WAA,Washington,1208600,937926,15872,12317,7614893,,,,,731739,193678,,9609,2543,,9.6,2.5,,,,,,,,,,,,
2021-02-09,,WA,WAA,Washington,1364750,951204,17922,12491,7614893,,,,,740234,198379,,9721,2605,,9.7,2.6,,,,,,,,,,,,
2021-02-10,,WA,WAA,Washington,1405100,1008946,18452,13250,7614893,,,,,780179,215824,,10245,2834,,10.2,2.8,,,,,,,,,,,,
2021-02-11,,WA,WAA,Washington,1429050,1040044,18767,13658,7614893,,,,,797359,229588,,10471,3015,,10.5,3,,,,,,,,,,,,
2021-02-12,,WA,WAA,Washington,1437825,1080510,18882,14189,7614893,,,,,819728,247481,,10765,3250,,10.8,3.3,,,,,,,,,,,,
2021-02-13,,WA,WAA,Washington,1437825,1121779,18882,14731,7614893,,,,,844801,263257,,11094,3457,,11.1,3.5,,,,,,,,,,,,
2021-02-14,,WA,WAA,Washington,1437825,1166471,18882,15318,7614893,,,,,870853,281718,,11436,3700,,11.5,3.7,,,,,,,,,,,,
2021-02-16,,WA,WAA,Washington,1453425,1201284,19087,15775,7614893,,,,,890282,296840,,11691,3898,,11.7,3.9,,,,,,,,,,,,
2021-02-17,,WA,WAA,Washington,1500225,1225920,19701,16099,7614893,,,,,898805,312815,,11803,4108,,11.9,4.1,,,,,,,,,,,,
2021-02-18,,WA,WAA,Washington,1500325,1255764,19703,16491,7614893,,,,,914138,327192,,12005,4297,,12.1,4.3,,,,,,,,,,,,
2021-02-19,,WA,WAA,Washington,1601125,1362197,21026,17889,7614893,,,,,982469,364470,,12902,4786,,12.9,4.8,,,,,,,,,,,,
2021-02-20,,WA,WAA,Washington,1619340,1407229,21265,18480,7614893,,,,,1001775,389841,,13155,5119,,13.2,5.1,,,,,,,,,,,,
2021-02-21,,WA,WAA,Washington,1619340,1444507,21265,18969,7614893,,,,,1016677,411387,,13351,5402,,13.4,5.4,,,,,,,,,,,,
2021-02-22,,WA,WAA,Washington,1619340,1479352,21265,19427,7614893,,,,,1027798,434996,,13497,5712,,13.5,5.7,Report,1483772,1030812,436421,1030268,436214,17.3,7.3,5951832,27207,1478595,24843
2021-02-23,,WA,WAA,Washington,1920320,1493572,25218,19614,7614893,,,,,1033551,443371,,13573,5822,,13.6,5.8,Report,1498294,1036564,445098,1036014,444877,17.4,7.5,5951832,32264,1492797,25081
2021-02-24,,WA,WAA,Washington,2013420,1514416,26441,19888,7614893,,,,,1042072,455469,,13685,5981,,13.7,6,Report,1519177,1045186,457134,1044627,456912,17.6,7.7,5951832,33829,1513632,25431
2021-02-25,,WA,WAA,Washington,2094570,1562425,27506,20518,7614893,,,,,1060262,484767,,13924,6366,,14,6.4,Report,1567638,1063637,486623,1063068,486390,17.9,8.2,5951832,35192,1561620,26238
2021-02-26,,WA,WAA,Washington,2166300,1609190,28448,21132,7614893,,,,,1077904,513570,,14155,6744,,14.2,6.8,Report,1615098,1081544,515850,1080959,515596,18.2,8.7,5951832,36397,1608348,27023
2021-02-27,,WA,WAA,Washington,2245010,1666839,29482,21889,7614893,,,,,1101969,546859,,14471,7181,,14.5,7.2,Report,1672821,1105687,549135,1105086,548867,18.6,9.2,5951832,37720,1665967,27991
2021-02-28,,WA,WAA,Washington,2245010,1729208,29482,22708,7614893,,,,,1130786,580143,,14850,7619,,14.9,7.6,Report,1735573,1134837,582467,1134181,582190,19.1,9.8,5951832,37720,1728272,29038
2021-03-01,,WA,WAA,Washington,2245010,1800030,29482,23638,7614893,,,,,1162447,618834,,15265,8127,,15.3,8.2,Report,1806516,1166618,621171,1165944,620890,19.6,10.4,5951832,37720,1799073,30227
2021-03-02,,WA,WAA,Washington,2443300,1841160,32086,24178,7614893,,,,,1182328,639927,,15527,8404,,15.6,8.4,Report,1847807,1186560,642362,1185874,642078,19.9,10.8,5951832,41051,1840188,30918
2021-03-03,,WA,WAA,Washington,2517210,1888198,33056,24796,7614893,,,,,1206474,662168,,15844,8696,,15.9,8.7,Report,1894874,1210794,664542,1210097,664244,20.3,11.2,5951832,42293,1887202,31708
2021-03-04,,WA,WAA,Washington,2572750,1942877,33786,25514,7614893,,,,,1239194,683690,,16273,8978,,16.3,9,Report,1949684,1243596,686099,1242875,685787,20.9,11.5,5951832,43226,1941843,32626
2021-03-05,,WA,WAA,Washington,2628620,2001032,34519,26278,7614893,,,,,1271687,708708,,16700,9307,,16.8,9.3,Report,2008127,1276221,711273,1275434,710945,21.4,11.9,5951832,44165,1999915,33602
2021-03-06,,WA,WAA,Washington,2657880,2071467,34904,27203,7614893,,,,,1316519,733727,,17289,9635,,17.3,9.7,Report,2078622,1321095,736314,1320257,735975,22.2,12.4,5951832,44657,2070288,34784
2021-03-07,,WA,WAA,Washington,2657880,2143916,34904,28154,7614893,,,,,1362343,760004,,17891,9980,,18,10,Report,2151335,1367009,762728,1366101,762382,23,12.8,5951832,44657,2142660,36000
2020-12-30,52,WI,WIA,Wisconsin,159800,37446,2745,643,5822434,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-02,53,WI,WIA,Wisconsin,159800,64657,2745,1110,5822434,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-04,1,WI,WIA,Wisconsin,208075,66974,3574,1150,5822434,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-05,1,WI,WIA,Wisconsin,266675,67398,4580,1158,5822434,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-06,1,WI,WIA,Wisconsin,266675,73213,4580,1257,5822434,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-07,1,WI,WIA,Wisconsin,322775,82170,5544,1411,5822434,23030,59139,1,0.255,,,,,,,,,,,,,,,,,,,,
2021-01-08,1,WI,WIA,Wisconsin,323075,98373,5549,1690,5822434,31614,66758,1,0.304,,,,,,,,,,,,,,,,,,,,
2021-01-11,2,WI,WIA,Wisconsin,418775,135261,7192,2323,5822434,50036,85224,1,0.323,,,,,,,,,,,,,,,,,,,,
2021-01-12,2,WI,WIA,Wisconsin,429500,137253,7377,2357,5822434,51326,85926,1,0.32,125895,11343,15,2162,195,0,,,,,,,,,,,,,,
2021-01-13,2,WI,WIA,Wisconsin,435900,137253,7487,2357,5822434,51326,85926,1,0.315,125895,11343,15,2162,195,0,,,,,,,,,,,,,,
2021-01-14,,WI,WIA,Wisconsin,437900,149955,7521,2575,5822434,,,,,135841,12820,,2333,220,,,,,,,,,,,,,,,
2021-01-15,,WI,WIA,Wisconsin,437900,169803,7521,2916,5822434,,,,,151387,17108,,2600,294,,,,,,,,,,,,,,,
2021-01-19,,WI,WIA,Wisconsin,437900,213498,7521,3667,5822434,,,,,188144,23641,,3231,406,,,,,,,,,,,,,,,
2021-01-20,,WI,WIA,Wisconsin,538325,222492,9246,3821,5822434,,,,,193461,27312,,3323,469,,,,,,,,,,,,,,,
2021-01-21,,WI,WIA,Wisconsin,577325,238758,9916,4101,5822434,,,,,204746,32268,,3517,554,,,,,,,,,,,,,,,
2021-01-22,,WI,WIA,Wisconsin,597225,260821,10257,4480,5822434,,,,,221067,37901,,3797,651,,,,,,,,,,,,,,,
2021-01-23,,WI,WIA,Wisconsin,610100,285630,10478,4906,5822434,,,,,241512,42229,,4148,725,,,,,,,,,,,,,,,
2021-01-24,,WI,WIA,Wisconsin,610100,308290,10478,5295,5822434,,,,,260664,45641,,4477,784,,,,,,,,,,,,,,,
2021-01-25,,WI,WIA,Wisconsin,610100,315876,10478,5425,5822434,,,,,266481,47409,,4577,814,,,,,,,,,,,,,,,
2021-01-26,,WI,WIA,Wisconsin,685100,318096,11767,5463,5822434,,,,,268091,48017,,4604,825,,,,,,,,,,,,,,,
2021-01-27,,WI,WIA,Wisconsin,790400,335519,13575,5763,5822434,,,,,281166,52332,,4829,899,,,,,,,,,,,,,,,
2021-01-28,,WI,WIA,Wisconsin,793050,361917,13621,6216,5822434,,,,,302339,57508,,5193,988,,5.19,0.99,,,,,,,,,,,,
2021-01-29,,WI,WIA,Wisconsin,793750,406869,13633,6988,5822434,,,,,339296,65354,,5827,1122,,5.83,1.12,,,,,,,,,,,,
2021-01-30,,WI,WIA,Wisconsin,795050,450251,13655,7733,5822434,,,,,375931,71976,,6457,1236,,6.46,1.24,,,,,,,,,,,,
2021-01-31,,WI,WIA,Wisconsin,795050,491058,13655,8434,5822434,,,,,409614,78902,,7035,1355,,7.04,1.36,,,,,,,,,,,,
2021-02-01,,WI,WIA,Wisconsin,795050,513385,13655,8817,5822434,,,,,429609,81097,,7379,1393,,7.38,1.39,,,,,,,,,,,,
2021-02-02,,WI,WIA,Wisconsin,900250,522034,15462,8966,5822434,,,,,437456,81523,,7513,1400,,7.5,1.4,,,,,,,,,,,,
2021-02-03,,WI,WIA,Wisconsin,922900,548172,15851,9415,5822434,,,,,457768,84830,,7862,1457,,7.9,1.5,,,,,,,,,,,,
2021-02-04,,WI,WIA,Wisconsin,925800,548912,15901,9428,5822434,,,,,458321,84998,,7872,1460,,7.9,1.5,,,,,,,,,,,,
2021-02-05,,WI,WIA,Wisconsin,926300,595152,15909,10222,5822434,,,,,491942,96850,,8449,1663,,8.4,1.7,,,,,,,,,,,,
2021-02-06,,WI,WIA,Wisconsin,926300,638241,15909,10962,5822434,,,,,521331,110306,,8954,1894,,9,1.9,,,,,,,,,,,,
2021-02-07,,WI,WIA,Wisconsin,926300,742527,15909,12753,5822434,,,,,581413,153227,,9986,2632,,10,2.6,,,,,,,,,,,,
2021-02-08,,WI,WIA,Wisconsin,926300,763252,15909,13109,5822434,,,,,595912,159160,,10235,2734,,10.2,2.7,,,,,,,,,,,,
2021-02-09,,WI,WIA,Wisconsin,1045950,769314,17964,13213,5822434,,,,,600268,160627,,10310,2759,,10.3,2.8,,,,,,,,,,,,
2021-02-10,,WI,WIA,Wisconsin,1059200,796703,18192,13683,5822434,,,,,619711,168029,,10644,2886,,10.6,2.9,,,,,,,,,,,,
2021-02-11,,WI,WIA,Wisconsin,1080700,826275,18561,14191,5822434,,,,,640058,176673,,10993,3034,,11,3.1,,,,,,,,,,,,
2021-02-12,,WI,WIA,Wisconsin,1080800,864476,18563,14847,5822434,,,,,664353,190059,,11410,3264,,11.4,3.3,,,,,,,,,,,,
2021-02-13,,WI,WIA,Wisconsin,1082100,916129,18585,15734,5822434,,,,,689583,216092,,11844,3711,,11.8,3.7,,,,,,,,,,,,
2021-02-14,,WI,WIA,Wisconsin,1082100,955412,18585,16409,5822434,,,,,709908,234709,,12193,4031,,12.2,4.1,,,,,,,,,,,,
2021-02-16,,WI,WIA,Wisconsin,1223525,991691,21014,17032,5822434,,,,,736864,243483,,12656,4182,,12.7,4.2,,,,,,,,,,,,
2021-02-17,,WI,WIA,Wisconsin,1238725,1012491,21275,17389,5822434,,,,,748247,252667,,12851,4340,,12.9,4.4,,,,,,,,,,,,
2021-02-18,,WI,WIA,Wisconsin,1243125,1040145,21351,17864,5822434,,,,,762117,266163,,13089,4571,,13.1,4.6,,,,,,,,,,,,
2021-02-19,,WI,WIA,Wisconsin,1300325,1137395,22333,19535,5822434,,,,,818760,306537,,14062,5265,,14.1,5.3,,,,,,,,,,,,
2021-02-20,,WI,WIA,Wisconsin,1301825,1188631,22359,20415,5822434,,,,,841506,334625,,14453,5747,,14.5,5.8,,,,,,,,,,,,
2021-02-21,,WI,WIA,Wisconsin,1301825,1230619,22359,21136,5822434,,,,,858185,359360,,14739,6172,,14.8,6.2,,,,,,,,,,,,
2021-02-22,,WI,WIA,Wisconsin,1301825,1252322,22359,21509,5822434,,,,,867121,371843,,14893,6386,,14.9,6.4,Report,1256868,869308,374043,868956,373882,19.1,8.2,4555837,28575,1251816,27477
2021-02-23,,WI,WIA,Wisconsin,1401205,1259647,24066,21634,5822434,,,,,869836,376139,,14939,6460,,15,6.5,Report,1264496,872043,378619,871691,378458,19.1,8.3,4555837,30756,1259141,27638
2021-02-24,,WI,WIA,Wisconsin,1447395,1282723,24859,22031,5822434,,,,,878042,390586,,15080,6708,,15.1,6.7,Report,1287355,880148,392949,879795,392783,19.3,8.6,4555837,31770,1282211,28144
2021-02-25,,WI,WIA,Wisconsin,1579565,1314188,27129,22571,5822434,,,,,889210,410457,,15272,7050,,15.3,7.1,Report,1318519,891185,412649,890824,412480,19.6,9.1,4555837,34671,1313665,28835
2021-02-26,,WI,WIA,Wisconsin,1588265,1359943,27278,23357,5822434,,,,,907620,437472,,15588,7514,,15.6,7.5,Report,1363943,909389,439535,909015,439355,20,9.6,4555837,34862,1359395,29839
2021-02-27,,WI,WIA,Wisconsin,1588665,1421435,27285,24413,5822434,,,,,935708,470564,,16071,8082,,16.1,8.1,Report,1425611,937388,472886,936992,472700,20.6,10.4,4555837,34871,1420859,31188
2021-02-28,,WI,WIA,Wisconsin,1588665,1470570,27285,25257,5822434,,,,,956474,498381,,16427,8560,,16.5,8.6,Report,1474559,958333,500342,957911,500147,21,11,4555837,34871,1469958,32265
2021-03-01,,WI,WIA,Wisconsin,1588665,1500923,27285,25778,5822434,,,,,969437,515405,,16650,8852,,16.7,8.9,Report,1505084,971107,517730,970679,517534,21.3,11.4,4555837,34871,1500304,32931
2021-03-02,,WI,WIA,Wisconsin,1814215,1521200,31159,26127,5822434,,,,,982487,522547,,16874,8975,,16.9,9,Report,1525651,984053,525277,983620,525081,21.6,11.5,4555837,39822,1520575,33376
2021-03-03,,WI,WIA,Wisconsin,1863155,1553270,32000,26677,5822434,,,,,1000207,536537,,17179,9215,,17.2,9.3,Report,1557443,1001656,539106,1001215,538907,22,11.8,4555837,40896,1552633,34080
2021-03-04,,WI,WIA,Wisconsin,1876225,1596290,32224,27416,5822434,,,,,1023137,556340,,17572,9555,,17.6,9.6,Report,1600278,1024560,558736,1024096,558534,22.5,12.3,4555837,41183,1595627,35024
2021-03-05,,WI,WIA,Wisconsin,1895165,1656753,32549,28455,5822434,,,,,1058297,581022,,18176,9979,,18.2,10,Report,1660480,1059657,583220,1059148,583011,23.2,12.8,4555837,41599,1656037,36350
2021-03-06,,WI,WIA,Wisconsin,1924765,1721352,33058,29564,5822434,,,,,1097539,606114,,18850,10410,,18.9,10.4,Report,1724553,1098730,607958,1098191,607747,24.1,13.3,4555837,42248,1720604,37767
2021-03-07,,WI,WIA,Wisconsin,1924865,1770069,33059,30401,5822434,,,,,1126849,625268,,19354,10739,,19.4,10.8,Report,1773448,1128307,627022,1127745,626809,24.8,13.8,4555837,42251,1769296,38836
2020-12-30,52,WV,WVA,West Virginia,103375,39035,5768,2178,1792147,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-02,53,WV,WVA,West Virginia,103375,49827,5768,2780,1792147,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-04,1,WV,WVA,West Virginia,124325,52518,6937,2930,1792147,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-05,1,WV,WVA,West Virginia,126275,56664,7046,3162,1792147,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-06,1,WV,WVA,West Virginia,126275,62154,7046,3468,1792147,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-07,1,WV,WVA,West Virginia,126275,74016,7046,4130,1792147,24745,49271,0,0.586,,,,,,,,,,,,,,,,,,,,
2021-01-08,1,WV,WVA,West Virginia,126275,87215,7046,4867,1792147,30964,56251,0,0.691,,,,,,,,,,,,,,,,,,,,
2021-01-11,2,WV,WVA,West Virginia,160975,96337,8982,5376,1792147,32369,63968,0,0.598,,,,,,,,,,,,,,,,,,,,
2021-01-12,2,WV,WVA,West Virginia,160975,103330,8982,5766,1792147,36139,67191,0,0.642,0,0,103330,0,0,5766,,,,,,,,,,,,,,
2021-01-13,2,WV,WVA,West Virginia,160975,110709,8982,6177,1792147,39424,71285,0,0.688,0,0,110709,0,0,6177,,,,,,,,,,,,,,
2021-01-14,,WV,WVA,West Virginia,160975,118660,8982,6621,1792147,,,,,99061,19588,,5528,1093,,,,,,,,,,,,,,,
2021-01-15,,WV,WVA,West Virginia,205475,134207,11465,7489,1792147,,,,,113034,21162,,6307,1181,,,,,,,,,,,,,,,
2021-01-19,,WV,WVA,West Virginia,205475,152657,11465,8518,1792147,,,,,128923,23723,,7194,1324,,,,,,,,,,,,,,,
2021-01-20,,WV,WVA,West Virginia,231800,158621,12934,8851,1792147,,,,,132929,25681,,7417,1433,,,,,,,,,,,,,,,
2021-01-21,,WV,WVA,West Virginia,231800,167548,12934,9349,1792147,,,,,135950,31587,,7586,1763,,,,,,,,,,,,,,,
2021-01-22,,WV,WVA,West Virginia,231800,180762,12934,10086,1792147,,,,,145361,35390,,8111,1975,,,,,,,,,,,,,,,
2021-01-23,,WV,WVA,West Virginia,243100,194844,13565,10872,1792147,,,,,156854,37979,,8752,2119,,,,,,,,,,,,,,,
2021-01-24,,WV,WVA,West Virginia,243100,202883,13565,11321,1792147,,,,,163801,39071,,9140,2180,,,,,,,,,,,,,,,
2021-01-25,,WV,WVA,West Virginia,243100,203992,13565,11383,1792147,,,,,164528,39453,,9180,2201,,,,,,,,,,,,,,,
2021-01-26,,WV,WVA,West Virginia,278400,210492,15534,11745,1792147,,,,,167660,42821,,9355,2389,,,,,,,,,,,,,,,
